"username","date","retweets","favorites","text","geo","mentions","hashtags","id","permalink","emoji"
"Merryse235","2019-09-04 16:15","0","1","No one is claiming this is going to solve the climate emergency are they? But we want to improve air quality in our school playgrounds and see if this has any impact. Or are you saying we shouldn't do anything at all unless it's shown to single handedly address climate change?!","","","","1169267816962363392","https://twitter.com/Merryse235/status/1169267816962363392",""
"FarmersMonthly","2019-09-04 11:39","1","3","Think Tank: Dairy and Climate Change. Hot topics on the cards today at this @icmsa eventpic.twitter.com/jzj48XaTuy","","@icmsa","","1169198268808617984","https://twitter.com/FarmersMonthly/status/1169198268808617984",""
"MuirisOConchuir","2019-09-03 22:05","0","0","#JohnBaron MP: will be ""tens of billions of pounds"" to compensate farmers for #NoDeal. How a #Brexidiot admits No Deal is a disaster! Compensate agriculture to ignore #ClimateChange or to produce nothing! #BrexitDebate #HouseOfCommons","","","#JohnBaron #NoDeal #Brexidiot #ClimateChange #BrexitDebate #HouseOfCommons","1168993348130168833","https://twitter.com/MuirisOConchuir/status/1168993348130168833",""
"morettisteve","2019-09-03 21:41","8","13","""This paper should finally stop climate change deniers claiming that the recent observed coherent global warming is part of a natural climate cycle,"" said Prof Mark Maslin, from University College London, UK, who wasn't part of the studies. @GeraldKutneyhttps://www.bbc.com/news/amp/science-environment-49086783 …","","@GeraldKutneyhttps","","1168987328305672193","https://twitter.com/morettisteve/status/1168987328305672193",""
"boggywood","2019-09-03 13:45","0","0","@RTENewsAtOne  Hurricane facts  - It's devastating in the Bahamas with loss of life, just  dreadful .Then came the #FakeNews - it's NOT categorically NOT down to 'climate change' A weather event is not climate for crying out loud !.The fact that the Bahamas have not had to many","","@RTENewsAtOne","#FakeNews","1168867695422595072","https://twitter.com/boggywood/status/1168867695422595072",""
"jakwilde","2019-09-03 13:23","0","0","Its a long way to 2040, its a runaway climate change we are trying to prevent. Its 2019, plant up now","","","","1168862172346273794","https://twitter.com/jakwilde/status/1168862172346273794",""
"lizabeth916","2019-09-03 08:41","0","0","Jesus no wonder the #GOP #TrumpCrimeSyndicate #ClimateEmergency have denied climate change cos they can’t make a quick buck if silly laws were in the way. https://twitter.com/nowthisnews/status/1168585127670079495 …","","","#GOP #TrumpCrimeSyndicate #ClimateEmergency","1168790997704355840","https://twitter.com/lizabeth916/status/1168790997704355840",""
"RickyWhelan","2019-09-03 07:35","0","5","Brilliant, lets get him to craic climate change once hes sorted Brexit....we will let him at the whole Gaza thing after that 🤦‍♂️","","","","1168774500055433216","https://twitter.com/RickyWhelan/status/1168774500055433216","🤦‍♂️"
"LMacMuiris","2019-09-03 01:12","0","1","The same resort where Trump has been in a legal battle over in his efforts to build another wall with the express purpose of trying to protect his course against the climate change he claims he doesn't believe in, too.    I'm disgusted that our politicians are meeting with him.","","","","1168678235187679237","https://twitter.com/LMacMuiris/status/1168678235187679237",""
"shaunoconnor1","2019-09-02 22:01","0","1","If 99% of the global scientific community agrees that climate change is caused by humans, they don't *have* to exclude anyone. They can include the 1% who disagree and it's still an overwhelming consensus. That's literally what a consensus is 👍👍","","","","1168630143537111040","https://twitter.com/shaunoconnor1/status/1168630143537111040","👍 👍"
"SarahDallaghan","2019-09-02 21:54","1","1","Climate change: Ireland plans to plant 440m trees by 2040 #greenhttps://www.irishtimes.com/news/environment/climate-change-ireland-plans-to-plant-440m-trees-by-2040-1.4003940 …","","","#greenhttps","1168628312173940737","https://twitter.com/SarahDallaghan/status/1168628312173940737",""
"jessicakuzia","2019-09-02 21:48","0","0","I better start stocking up on my HayFever meds 🤧 Jokes a part, I Aplaude the initiative and I really hope this can set an example for all other nations, There’s still time... #ClimateChange #Sustainabilityhttps://twitter.com/LeoVaradkar/status/1168408411576459264 …","","","#ClimateChange #Sustainabilityhttps","1168626879479320579","https://twitter.com/jessicakuzia/status/1168626879479320579","🤧"
"SarahKenny2","2019-09-02 21:03","1","3","Just watched 'Cowspiracy' for the first time. If you're interested in climate change, health, the environment and knowing more, highly recommend watching it. 🌍 @Cowspiracy #Cowspiracy #ClimateChange","","@Cowspiracy","#Cowspiracy #ClimateChange","1168615392543236098","https://twitter.com/SarahKenny2/status/1168615392543236098","🌍"
"elspethpalaeo","2019-09-02 19:52","4","26","I think part of it is the perception of geologists as ‘oily boys’ - a male dominated profession where the only jobs are in the fossil fuel industry. We need to change perception of the geosciences into a tool to fix the climate change problem, not make things worse.","","","","1168597659378171906","https://twitter.com/elspethpalaeo/status/1168597659378171906",""
"john003","2019-09-02 12:50","0","1","One of the pillars of climate change Professor Mann had his case dismissed in court......https://principia-scientific.org/breaking-news-dr-tim-ball-defeats-michael-manns-climate-lawsuit/ …","","","","1168491487644061696","https://twitter.com/john003/status/1168491487644061696",""
"tacowolf","2019-09-02 11:17","0","0","And we wouldn’t have climate change ignored, and we wouldn’t be the laughing stock of the world, and we wouldn’t have a trade war with China threatening a global recession, and we wouldn’t have a disaster at our border, I could go on but I pray you are out of a job on 1/21/21","","","","1168467897087344640","https://twitter.com/tacowolf/status/1168467897087344640",""
"Michelle_Byrne_","2019-09-02 11:11","1","18","We @TheUSI will be supporting this @AmnestyIreland action tomorrow to speak out against Mike Pence's proven track record of being anti-LGBT+, anti-women & anti-refugee, & his refusal to acknowledge climate change as a threat.  Join us tomorrow, 1pm.    https://www.facebook.com/events/493868624712740/ …pic.twitter.com/OlxCpvMeD7","","@TheUSI @AmnestyIreland","","1168466450572599301","https://twitter.com/Michelle_Byrne_/status/1168466450572599301",""
"Lorcanmac","2019-09-02 00:02","0","0","On the side of the anti semite (corbyn), the banana rep yes man liar (varadkar), the climate change spoofer (obama), the thug who beats his own people (macron). Yeah good pick. Was it that easy?","","","","1168298234948870144","https://twitter.com/Lorcanmac/status/1168298234948870144",""
"IRISHINSAFIAN","2019-09-01 18:31","23","187","Climate change: Ireland 🇮🇪 plans to plant 440 Million trees by 2040 https://www.irishtimes.com/news/environment/climate-change-ireland-plans-to-plant-440m-trees-by-2040-1.4003940 … @ImranKhanPTI @aminattock @Plant4Pak @btap2015","","@ImranKhanPTI @aminattock @Plant4Pak @btap2015","","1168214801551699974","https://twitter.com/IRISHINSAFIAN/status/1168214801551699974","🇮🇪"
"LiteraryLicence","2019-09-01 17:17","1","3","An icon for a generation. A leader who knows this message is so important she will not back down. Hoping she continues to inspire more young people to drive a charge for changes & drag us out of the ""fossil"" ages. #ClimateAction #ClimateChange #ClimateCrisis #inspire #youthvoicehttps://twitter.com/GretaThunberg/status/1167916177927991296 …","","","#ClimateAction #ClimateChange #ClimateCrisis #inspire #youthvoicehttps","1168196117055574016","https://twitter.com/LiteraryLicence/status/1168196117055574016",""
"mikecreggane","2019-09-01 14:57","0","1","Time and distance said to be great healers. Unfortunately we're haven't found ways to tow the island somewhere warmer. We'll just have to see in another few hundred years how time works on it (climate change notwithstanding).","","","","1168160981459111936","https://twitter.com/mikecreggane/status/1168160981459111936",""
"jimxcomet","2019-09-01 11:24","1","10","A 16 year old is such an easy target for all these faceless cowards sitting at their keyboards.  Especially a 16 year old who talks about climate change which of course doesn't exist because it was invented by liberals and snowflakes just to upset us.    #GretaThunberg","","","#GretaThunberg","1168107229087748096","https://twitter.com/jimxcomet/status/1168107229087748096",""
"DillonLiz","2019-08-31 20:09","0","0","Climate change: 440 million trees to be planted by 2040 as part of government plan  via @IrishTimeshttps://www.irishtimes.com/news/environment/climate-change-440-million-trees-to-be-planted-by-2040-as-part-of-government-plan-1.4003940 …","","@IrishTimeshttps","","1167877107420020739","https://twitter.com/DillonLiz/status/1167877107420020739",""
"liam_bs","2019-08-31 14:09","0","0","We had all of the weather while exploring some of the biodiversity and wildlife in our county, up at Rathcoole.  .  .  .  #biodiversity #biodiversityconservation #biodiversitycrisis #climatechange #climatecrisis… https://www.instagram.com/p/B11FnBhnNaz/?igshid=t9u2e6oxzzcc …","","","#biodiversity #biodiversityconservation #biodiversitycrisis #climatechange #climatecrisis","1167786376743530501","https://twitter.com/liam_bs/status/1167786376743530501",""
"CMacCoille","2019-08-31 14:01","1","8","Great fact file in one place on all of the actions Ireland needs to do if we’re serious about the #climatechange threat, AND a few positive actions already done. 🌍 https://twitter.com/RTEBrainstorm/status/1167779820266315782 …","","","#climatechange","1167784361883840513","https://twitter.com/CMacCoille/status/1167784361883840513","🌍"
"seamusryan1","2019-08-31 13:26","0","7","This can be only good news but let's stop cutting down the ones we have #Waterford #trees #ClimateChange pic.twitter.com/n4oIl7spkd","","","#Waterford #trees #ClimateChange","1167775566948438016","https://twitter.com/seamusryan1/status/1167775566948438016",""
"Patrick25079631","2019-08-31 10:23","0","1","Let's put Trump in his place. The message is clear, the science behind climate change is undeniable!","","","","1167729562270261248","https://twitter.com/Patrick25079631/status/1167729562270261248",""
"Dermopj","2019-08-31 08:08","0","1","Oh I ain't misinformed , it's as plain as the nose on your face it's a hoax .You are the one eating up government and the Climate change industrial complex propaganda , who have been found fiddling the figures.","","","","1167695540206936064","https://twitter.com/Dermopj/status/1167695540206936064",""
"Dermopj","2019-08-31 08:02","0","2","Environment is important re taking care of it .Climate change is a different story governments can't do a thing about it.  Social justice 're government climate policy with keep the 3rd world underdeveloped.","","","","1167694193206210561","https://twitter.com/Dermopj/status/1167694193206210561",""
"SiomhaH","2019-08-30 21:54","0","1","We need the mass of the working class united to fight climate change and the control of big oil. You will not get the masses of people behind a carbon tax. It is divisive, kicks the can down the road, and also hits poor people the hardest.","","","","1167541245931139072","https://twitter.com/SiomhaH/status/1167541245931139072",""
"adifarhxn","2019-08-30 20:44","0","0","$30 billion is enough to reverse the climate change https://twitter.com/bopinion/status/1167495453421821957 …","","","","1167523586434838528","https://twitter.com/adifarhxn/status/1167523586434838528",""
"yascaoimhin","2019-08-30 20:25","2","107","I hope all the people that follow me because of my Brexit, Climate Change or Public Transport tweets also realise that my Twitter is mostly about being a raging homosexual.","","","","1167518839455789056","https://twitter.com/yascaoimhin/status/1167518839455789056",""
"TreabhairC","2019-08-30 17:58","0","1","I highly recommend @GretaThunberg book. Her chapter on Cathedral thinking is foreboding. #ClimateChange pic.twitter.com/GZFUQ1PRs1","","@GretaThunberg","#ClimateChange","1167481734750978051","https://twitter.com/TreabhairC/status/1167481734750978051",""
"UCDEnvPolicy","2019-08-30 17:35","1","4","Join our @UCDEnvPolicy Teaching Fellow @CAugustenborg on this exciting journey about Climate Change, Weather  and Science #TopClasshttps://twitter.com/CAugustenborg/status/1167473193277362181 …","","@UCDEnvPolicy @CAugustenborg","#TopClasshttps","1167476014383063040","https://twitter.com/UCDEnvPolicy/status/1167476014383063040",""
"CAugustenborg","2019-08-30 17:24","33","245","First day of an exciting new chapter co-presenting RTE's ""Will Ireland Survive 2050?"" with Gerald Fleming & Midas Productions, airs Monday, Nov 11th 9:30pm to kick off #ScienceWeek 👩‍🔬 #climatechange #weatherpic.twitter.com/tO2kwsqyt7","","","#ScienceWeek #climatechange #weatherpic","1167473193277362181","https://twitter.com/CAugustenborg/status/1167473193277362181","👩‍🔬"
"LiteraryStriver","2019-08-30 15:17","0","1","The World Health Organization has declared climate change the biggest threat to global health this century. pic.twitter.com/mEdZmd6Sr3","","","","1167441312276242434","https://twitter.com/LiteraryStriver/status/1167441312276242434",""
"maerkelig","2019-08-30 12:00","0","0","#Food, #farming, #ClimateChange, #AmazonFires & #Ireland ... a thorough and valuable article https://jrnl.ie/4770399  - #FutureOfCAP","","","#Food #farming #ClimateChange #AmazonFires #Ireland #FutureOfCAP","1167391535232704513","https://twitter.com/maerkelig/status/1167391535232704513",""
"donna_cooney1","2019-08-30 10:38","5","14","Ready steady go for bike action #ClimateChange #ClimateAction at #ElectricPicnic #EP19 #GlobalGoals #GlobalGreen @dublincycling @Cyclistie #Freedommachine #Bicycle as a revolutionary tool for climate action as was for #Votesforwomen @LittleSport1pic.twitter.com/QgKKqmucSp","","@dublincycling @Cyclistie @LittleSport1pic","#ClimateChange #ClimateAction #ElectricPicnic #EP19 #GlobalGoals #GlobalGreen #Freedommachine #Bicycle #Votesforwomen","1167371048498728967","https://twitter.com/donna_cooney1/status/1167371048498728967",""
"LorcanAllen","2019-08-30 08:34","0","11","Many of the answers to tackling climate change emissions from farming are right here 👇🏻 https://twitter.com/shacklej/status/1167108760889974785 …","","","","1167339695304581120","https://twitter.com/LorcanAllen/status/1167339695304581120","👇🏻"
"BernardDanie8","2019-08-29 22:22","1","0","The chief medical officer warned tonight    against importing beef from outside the EU. She said it is more dangerous than climate change . Outside the EU they use more than five times antibiotics","","","","1167185874272051204","https://twitter.com/BernardDanie8/status/1167185874272051204",""
"JCIMayo","2019-08-29 21:16","0","0","Really interesting discussion happening here in @WestportHall for our #ClimateChangers event     Thanks to our great speakers for giving us some things we can do in our every day lives to make a positive  impact on #ClimateChange     Definitely worth hearing them speak if get chance pic.twitter.com/g8maMdy7iw","","@WestportHall","#ClimateChangers #ClimateChange","1167169118291800070","https://twitter.com/JCIMayo/status/1167169118291800070",""
"kevinboxermoran","2019-08-29 21:07","1","10","I will be appearing on @rtenews tonight regarding climate change and flooding having been interviewed earlier by @AilbheConneely in Athlone. @opwirelandpic.twitter.com/GpdeZdnxjd","","@rtenews @AilbheConneely @opwirelandpic","","1167166996166955010","https://twitter.com/kevinboxermoran/status/1167166996166955010",""
"donna_cooney1","2019-08-29 18:18","2","10","Really exciting getting set up ready to go #GlobalGreen #EP19 Our @Cyclistie @dublincycling @EuCyclistsFed theme #bicycle a revolutionary tool for #ClimateAction #Freedommachine #Votesforwomen action brought about system change! Same can bring about system change #ClimateChange pic.twitter.com/k4a2Jc5PZ6","","@Cyclistie @dublincycling @EuCyclistsFed","#GlobalGreen #EP19 #bicycle #ClimateAction #Freedommachine #Votesforwomen #ClimateChange","1167124407661158400","https://twitter.com/donna_cooney1/status/1167124407661158400",""
"StPatricksBNS","2019-08-29 17:43","0","1","There will be a very interesting talk in Lough Lannagh Village tonight on Climate Change. @GreenSchoolsIre #ClimateChange #ClimateActionpic.twitter.com/i9OOcpJsDY","","@GreenSchoolsIre","#ClimateChange #ClimateActionpic","1167115628412579844","https://twitter.com/StPatricksBNS/status/1167115628412579844",""
"JohnMadden1","2019-08-29 16:05","0","0","It's serious.. so it should remain in public discourse until people realise the gravity of the situation, and when climate change deniers shut up and pay heed to the scientific evidence that'd been agreed upon the world over.","","","","1167090782374940672","https://twitter.com/JohnMadden1/status/1167090782374940672",""
"pmobsligo","2019-08-29 14:46","0","0","Are his economic policies closing the income inequality gap? Climate change is happening and must be urgently addressed. The prevalence of guns must also be addressed.","","","","1167071042990460928","https://twitter.com/pmobsligo/status/1167071042990460928",""
"Dermopj","2019-08-29 12:36","0","2","Climate change green cultists ,hysterical  alarmist are the most authoritarian totalitarian bunch going .We seen this happen before and it didn't end well for the people.","","","","1167038433296048128","https://twitter.com/Dermopj/status/1167038433296048128",""
"CatherineLynch8","2019-08-29 10:59","0","0","There is a ""risk of reducing sustainability to climate change"". @TUDublinCivEng @SLWCTUDublinhttps://twitter.com/WeAreTUDublin/status/1167012503911575553 …","","@TUDublinCivEng @SLWCTUDublinhttps","","1167013918495170560","https://twitter.com/CatherineLynch8/status/1167013918495170560",""
"DublinCARO","2019-08-29 10:32","0","10","Full house in @dublincastleopw for @Dept_CCAE forum on role of Industry in tackling #ClimateChange Broad discussion on everything from transport to renewable energy and bioeconomy @RichardbrutonTD @EnterInnov #climateactionpic.twitter.com/xlRNSJ3e0E","","@dublincastleopw @Dept_CCAE @RichardbrutonTD @EnterInnov","#ClimateChange #climateactionpic","1167007044504870912","https://twitter.com/DublinCARO/status/1167007044504870912",""
"rjjd","2019-08-29 08:44","5","2","As 16 year olds show more leadership on climate change than elected politicians, news from Somalia that a climate emergency means more than 3 million people don’t know where their next meal is coming from, and the appeal to feed them is <50% funded.     https://www.theguardian.com/global-development/2019/aug/29/severe-hunger-threatens-millions-somalia-climate-emergency-deepens …","","","","1166979938836254720","https://twitter.com/rjjd/status/1166979938836254720",""
"cormacDublin","2019-08-29 00:30","0","0","@davidmcw Do you support sanctions on #Brazilian #Soya & #Beef  #AmazonFires & the scraping of the #Mercosur trade deal ?  #ClimateChange  The David McWilliams Podcast  https://open.spotify.com/episode/4JGMlTKmXeUfutWFrSTbkH?si=aEgjbCieREmLy0Jzi-sHlw …","","@davidmcw","#Brazilian #Soya #Beef #AmazonFires #Mercosur #ClimateChange","1166855582512537600","https://twitter.com/cormacDublin/status/1166855582512537600",""
"cormacDublin","2019-08-28 23:39","0","0","Listening to @davidmcw  About #Brexit tbh honest I'm not worried about #beef exports to UK  I hope beef consumption is reduced  We need to reduce our consumption by 50% for #ClimateChange we need to eat beef alternatives @BeyondMeat  @MemphisMeats @justforallhttps://open.spotify.com/episode/7dsXM5rg53gTDZJ450vOL5?si=3ouJw5TFSxuqLaQIJlFbaQ …","","@davidmcw @BeyondMeat @MemphisMeats @justforallhttps","#Brexit #beef #ClimateChange","1166842646217842688","https://twitter.com/cormacDublin/status/1166842646217842688",""
"EimearHickey1","2019-08-28 22:49","0","9","I’m definitely not the biggest fan of climate change but I really dont like the texture of paper straws.... 😑😑😑","","","","1166830128929890304","https://twitter.com/EimearHickey1/status/1166830128929890304","😑 🤓 🌳"
"MonaghanDonal","2019-08-28 19:10","1","6","We are leading the way on our farm not following . #Burren #biodiversity #ClimateChange #farming #sunflower #wildflowers @thegrassseedman @wildatlanticway @WildflowersIrepic.twitter.com/gkDScP2EvM","","@thegrassseedman @wildatlanticway @WildflowersIrepic","#Burren #biodiversity #ClimateChange #farming #sunflower #wildflowers","1166775085446959104","https://twitter.com/MonaghanDonal/status/1166775085446959104",""
"LorcanAllen","2019-08-28 18:43","9","33","Super day on @eamon_sheehan’s dairy farm in Cuffesgrange, Co Kilkenny for the @IFAmedia Smart Farming event. Lots of challenges but its clear that farmers have a really positive part to play in finding solutions to climate change. Full report @farmersjournalpic.twitter.com/2LDFOHo61U","","@eamon_sheehan @IFAmedia @farmersjournalpic","","1166768265659670529","https://twitter.com/LorcanAllen/status/1166768265659670529",""
"SusanSweeny","2019-08-28 17:24","4","11","The last one is InDigO.   Indignant, indigenous. Advent of a hue and cry. Sandymount Stand. The bait to lure / unearth a treasure, heaven / hell. #dystopian dawn #brink #naturejournal @verysouthdublin #sandymount #ClimateChange Expo of #photoart coming soon by @SusanSweenypic.twitter.com/e2ORU5Vdl3","","@verysouthdublin @SusanSweenypic","#dystopian #brink #naturejournal #sandymount #ClimateChange #photoart","1166748329033814017","https://twitter.com/SusanSweeny/status/1166748329033814017",""
"BScotTanner","2019-08-28 17:22","0","0","@GretaThunberg you go girl! Get world leaders to do something significant on climate change and protecting the environment!","","@GretaThunberg","","1166747822407999488","https://twitter.com/BScotTanner/status/1166747822407999488",""
"FingalForLife","2019-08-28 10:16","0","0","It works the other way around also. Pro aborts tend to swallow all vaccination  propaganda and love climate change.","","","","1166640632514908160","https://twitter.com/FingalForLife/status/1166640632514908160",""
"Lamhfada","2019-08-28 09:57","0","9","Well this is beyond disgraceful.    Hey @MariaWalshEU remember in your campaign you lied about climate change being a priority for you?    This is how I know it was a lie - you joined the @FineGael party which allowed Ireland to reach those levels of emissions.https://twitter.com/AliJSheridan/status/1166257813129240577 …","","@MariaWalshEU @FineGael","","1166635786516803584","https://twitter.com/Lamhfada/status/1166635786516803584",""
"nolzkelly","2019-08-28 08:02","0","1","I completely be agree. We need to grow food for humans not cows  #ClimateChange https://twitter.com/burpeesRfun/status/1166414103394619392 …","","","#ClimateChange","1166607090103783424","https://twitter.com/nolzkelly/status/1166607090103783424",""
"speediecelt","2019-08-27 22:47","2","4","#Bolsonaro lets #Amazon #rainforest continue to burn by refusing to accept international aid as he says he feels personally ‘insulted’ by #Macron who said he lied about protecting Nature & tackling #ClimateChange.French president told the truth.Bolsanaro is a threat to the planet","","","#Bolsonaro #Amazon #rainforest #Macron #ClimateChange","1166467374083653634","https://twitter.com/speediecelt/status/1166467374083653634",""
"roy_hughes11","2019-08-27 21:50","0","2","Wanted to tweet this for awhile, but cba cause of how long it's gonna be , but I'll make it short as I can.  This planet we call home, has been given 18 months until we all die..? Seems ""reasonable"" lol. Climate change is a real thing, obviously, you'd be quite dumb to think...","","","","1166452856020525065","https://twitter.com/roy_hughes11/status/1166452856020525065",""
"StTolaCheese","2019-08-27 17:47","0","1","We're a disgrace as a nation when it comes to our efforts #climatechange All  talk & no substance by our government leaders @RichardbrutonTD @LeoVaradkar @MichealMartinTD @FineGael @fiannafailparty #noplanetB","","@RichardbrutonTD @LeoVaradkar @MichealMartinTD @FineGael @fiannafailparty","#climatechange #noplanetB","1166391770709725186","https://twitter.com/StTolaCheese/status/1166391770709725186",""
"yascaoimhin","2019-08-27 16:18","0","0","Who is pushing the Climate Change Hoax?    if it's world governments then why are they taking so long to act?","","","","1166369418919710720","https://twitter.com/yascaoimhin/status/1166369418919710720",""
"Oreilly1Peter","2019-08-27 15:33","0","0","First off Mr Bolsonaro does want the 20m to fight fires and Calls you all imperialists so fell at the first fence there. Second Mr Trump wouldn’t even sit in the same room when climate change was being discussed . Third Mr Trump would not even meet the Iranian Foreign Minister .","","","","1166358137374482432","https://twitter.com/Oreilly1Peter/status/1166358137374482432",""
"cormacDublin","2019-08-27 12:48","0","1","@LunchtimeLiveNT You have not mentioned the biggest threat to young people's future and that is #ClimateChange this is a big stress  Unlike the older generations who don't seem to care because they won't be around! Young people do worry.","","@LunchtimeLiveNT","#ClimateChange","1166316485066788871","https://twitter.com/cormacDublin/status/1166316485066788871",""
"AtlanticAll","2019-08-27 11:03","1","10","Our Canadian All Atlantic Ocean Youth Ambassador Adrian Rogers wants to raise awareness of climate change of increased extreme weather events #AtlanticYouth #AtlanticAll @AllAtlanticOpic.twitter.com/oMN51tq8Me","","@AllAtlanticOpic","#AtlanticYouth #AtlanticAll","1166290052038762497","https://twitter.com/AtlanticAll/status/1166290052038762497",""
"MikeDolanVEVO","2019-08-27 09:11","0","13","activism isn’t tweeting about climate change and social justice. it’s messaging your friends the word ‘lizzo’ whenever lizzo does something incredible","","","","1166261921332510720","https://twitter.com/MikeDolanVEVO/status/1166261921332510720",""
"macdarabutler","2019-08-26 18:40","0","0","Bit like The West criticising Brazil and China for not doing enough on Climate Change now after all the centuries of EU/UK/US industrial pollution that caused it in the first place.","","","","1166042753890996225","https://twitter.com/macdarabutler/status/1166042753890996225",""
"john003","2019-08-26 18:39","0","0","Famous hockey stick climate change graph from 2008.....https://principia-scientific.org/breaking-news-dr-tim-ball-defeats-michael-manns-climate-lawsuit/ …","","","","1166042597971939328","https://twitter.com/john003/status/1166042597971939328",""
"Padraig_McCann","2019-08-26 15:35","2","0","'#Trump has reportedly asked if the US could drop nuclear bombs on hurricanes to stop them' I don't know whether to laugh or panic. #ClimateChange  http://jrnl.ie/4782103f ","","","#Trump #ClimateChange","1165996181333381125","https://twitter.com/Padraig_McCann/status/1165996181333381125",""
"FranceinIreland","2019-08-26 15:32","4","7","🗓🗓1 month left!   Remember that you have until the 25th September to apply for the 2020 #Ulysses call for projects to get funding for your France-Ireland research project!   More information here 🗓 https://ie.ambafrance.org/Ulysses-programme-launch-of-the-2020-call …  #RenewableEnergy #SmartGrids #ClimateChange pic.twitter.com/oRMCIAkJQR","","","#Ulysses #RenewableEnergy #SmartGrids #ClimateChange","1165995477722177536","https://twitter.com/FranceinIreland/status/1165995477722177536","🗓 ⚠️ ➡️"
"HerComsJealousy","2019-08-26 14:59","0","0","people who don’t care about climate change terrify me","","","","1165987221834555392","https://twitter.com/HerComsJealousy/status/1165987221834555392",""
"john003","2019-08-26 12:34","0","0","Jakarta is prone to floods and is sinking due to the overuse of groundwater.....For a minute there thought it was climate change...","","","","1165950632894828545","https://twitter.com/john003/status/1165950632894828545",""
"FingalForLife","2019-08-26 12:10","0","0","Climate change has no end and no KPI’s.  Nice diversionary tactic.  Higher taxes paid into a black hole.","","","","1165944538768334848","https://twitter.com/FingalForLife/status/1165944538768334848",""
"daithidublin","2019-08-26 11:30","0","6","Delighted to be #goinggreen at work! Proper waste management is not only better for the planet but also frees up more resources allowing a better service ♻️ ♻️ @HSELive #ClimateChange #recycling #healthcare #nursing #environmentalawareness #reducewastepic.twitter.com/U8kDS3yALA","","@HSELive","#goinggreen #ClimateChange #recycling #healthcare #nursing #environmentalawareness #reducewastepic","1165934496232947712","https://twitter.com/daithidublin/status/1165934496232947712","♻️ 🏳️‍🌈"
"yascaoimhin","2019-08-26 11:20","2","26","Lads did you hear?    Dublin Airport hasn't experienced temperature anomalies, so Global Climate Change isnt real https://twitter.com/Credalytics/status/1165930971331551238 …","","","","1165932104716312577","https://twitter.com/yascaoimhin/status/1165932104716312577",""
"yascaoimhin","2019-08-26 11:20","0","9","Imagine my shock when I found out Global Climate Change wasn't entirely centred around Dublin Airport.    Why have you not included the Global temperature Average?","","","","1165931903641444352","https://twitter.com/yascaoimhin/status/1165931903641444352",""
"FingalForLife","2019-08-26 10:37","2","4","I was told Jesus was referring to climate change. Seriously.","","","","1165921129053270016","https://twitter.com/FingalForLife/status/1165921129053270016",""
"PTsouros","2019-08-25 21:36","0","0","Genuinely not Irish ☘️☘️☘️#ClimateChange https://twitter.com/marktigheST/status/1165625694287728644 …","","","#ClimateChange","1165724676292796416","https://twitter.com/PTsouros/status/1165724676292796416","☘️ 🙈 🙈"
"saoi4climate","2019-08-25 20:00","2","15","This is such a massive issue in the climate and environmental movement - we need a paradigm shift in the culture of these movements if we are going to succeed in making real, radical change.","","","","1165700440341786624","https://twitter.com/saoi4climate/status/1165700440341786624",""
"CMacCoille","2019-08-25 16:15","0","0","Let’s agree to disagree. Hope you enjoy the classic #climatechange cartoon. pic.twitter.com/fT0kEOCL38","","","#climatechange","1165643765563965441","https://twitter.com/CMacCoille/status/1165643765563965441",""
"pmobsligo","2019-08-25 12:26","0","0","And you’re a climate change denier who supports a truly despicable, divisive, disgusting human being! Trump cares about Trump. We’ll leave it there!","","","","1165586340584595458","https://twitter.com/pmobsligo/status/1165586340584595458",""
"efferal","2019-08-25 11:11","0","0","His efforts at anti Eu #irexit didn’t gain any traction so it seems he’s turned his attention to climate change denying https://twitter.com/DavQuinn/status/1165549151414824961 …","","","#irexit","1165567296145973248","https://twitter.com/efferal/status/1165567296145973248",""
"KevinSharpe59","2019-08-25 10:18","0","4","It cost 1,000 euros to buy this car and convert it from diesel to electric drive with 38 miles range 😎😎    https://twitter.com/EvBmw/status/1153953245963984896?s=19 …  #EV #ElectricVehicle #ClimateChange #ClimateEmergency #recycling #upcycled #circulareconomy","","","#EV #ElectricVehicle #ClimateChange #ClimateEmergency #recycling #upcycled #circulareconomy","1165554043319652352","https://twitter.com/KevinSharpe59/status/1165554043319652352","😎 🌍"
"KevinSharpe59","2019-08-25 10:14","12","32","Time to think seriously about #upcycling our existing vehicles to electric drive 💪💪    #EV #ElectricVehicle #recycling #ClimateChange #ClimateEmergency #ClimateActionNowhttps://twitter.com/NewElectricIRL/status/1141320558551937024 …","","","#upcycling #EV #ElectricVehicle #recycling #ClimateChange #ClimateEmergency #ClimateActionNowhttps","1165552944240050176","https://twitter.com/KevinSharpe59/status/1165552944240050176","💪 🌍"
"uneamino","2019-08-24 23:02","0","8","Gonna just come out and say it. With climate change a dead fucking cert, the British want to keep Scotland at any cost because it will remain a fairly cool temperate zone and high enough to remain above rising sea levels.","","","","1165383843563614209","https://twitter.com/uneamino/status/1165383843563614209",""
"CMacCoille","2019-08-24 21:50","6","75","Now off the coast of Newfoundland, her zero-emissions voyage to the UN’s climate summit in New York has been criticized as a stunt.   Which of course it is.  But @GretaThunberg is making a serious, science-based case on #climatechange.  My column in tomorrow’s @sundaybusiness Post.https://twitter.com/GretaThunberg/status/1161649053668708357 …","","@GretaThunberg @sundaybusiness","#climatechange","1165365869125472256","https://twitter.com/CMacCoille/status/1165365869125472256",""
